chr	start	end	strand	pvalue	qvalue	meth.diff
312159	chr11	8858401	8858600	*	1.40864943585692e-08	5.55373592134008e-07	18.6586678972466
312230	chr11	8896601	8896800	*	7.9277328239581e-11	4.20091730371526e-09	21.6628492899679
312266	chr11	8914801	8915000	*	0.00014819379003247	0.00260422886856501	10.2357942448016
312402	chr11	9037801	9038000	*	0.000820199575073423	0.0112778449341156	10.2520528576867
312486	chr11	9131401	9131600	*	0.00140586239657463	0.0176726539998782	15.3345250255363
312585	chr11	9234601	9234800	*	2.83733823173266e-05	0.000602450593518812	10.0863753570066
312593	chr11	9240401	9240600	*	5.16746142514561e-07	1.577082537862e-05	13.3483169288796
312596	chr11	9242601	9242800	*	0.000750617350805292	0.0104598815427572	12.7751252878234
312692	chr11	9285401	9285600	*	3.17865314849152e-06	8.35884137914091e-05	12.6752348836716
312864	chr11	9409401	9409600	*	1.45952080111199e-07	4.90695399526749e-06	20.1718543444298
312865	chr11	9412001	9412200	*	0.001438910246355	0.0180180281352517	10.8218422504137
313129	chr11	9564801	9565000	*	0.000147850943486527	0.00259919296599821	12.257217847769
313310	chr11	9694601	9694800	*	4.95198696175437e-22	6.52646624788292e-20	36.4882977626559
313359	chr11	9730401	9730600	*	5.92892938548582e-09	2.47198956545258e-07	13.542011062362
313405	chr11	9771401	9771600	*	2.13418717614006e-05	0.00046771118329985	17.9134386068893
313618	chr11	9898801	9899000	*	4.39574735752357e-11	2.39809966594582e-09	26.4178387843868
313717	chr11	9971401	9971600	*	2.90714141416417e-06	7.70501841444223e-05	13.1330588783595
313789	chr11	10019001	10019200	*	0.00252979304835377	0.0286136550709624	13.7261356155365
313852	chr11	10057601	10057800	*	0.000386349871252064	0.00596457504412062	10.3528446389497
314051	chr11	10202401	10202600	*	2.97284140265704e-05	0.000628333214744698	14.4588949208622
314105	chr11	10247401	10247600	*	1.14489881463439e-06	3.2860231291603e-05	18.6303501945525
314106	chr11	10247801	10248000	*	5.37059261649416e-07	1.63275757196891e-05	22.8849860783894
314296	chr11	10369201	10369400	*	1.21148468932671e-08	4.81633528107587e-07	17.7085859810817
314298	chr11	10374601	10374800	*	0.00114461584565172	0.0149170058212901	10.4651061834725
314488	chr11	10452601	10452800	*	5.47932184757769e-05	0.00108297718973858	10.8609674475205
314678	chr11	10578401	10578600	*	3.4658513539413e-06	9.03981522125977e-05	15.5166595277962
314755	chr11	10632201	10632400	*	0.0021695473609742	0.0252574445052436	10.4107094071578
314886	chr11	10707801	10708000	*	1.01396100112279e-07	3.50932856518206e-06	10.7800552011221
314916	chr11	10735001	10735200	*	5.88349484082607e-09	2.45462904097759e-07	17.4222168206125
314944	chr11	10765001	10765200	*	3.82359466734555e-05	0.000787200513243516	11.4945611447232
314949	chr11	10779201	10779400	*	0.000366142788083838	0.00569832762265712	10.2120974076984
314994	chr11	10834201	10834400	*	1.53224237506463e-11	8.80332439866034e-10	23.7378909210068
315163	chr11	10929601	10929800	*	3.29777180657639e-10	1.62398503312172e-08	22.7805773298494
315582	chr11	11221401	11221600	*	5.94147078502411e-26	9.76530378413512e-24	35.6637710861144
315583	chr11	11221601	11221800	*	8.49431162530617e-16	7.23242176578273e-14	14.8755656108597
315591	chr11	11228201	11228400	*	1.27949829730763e-05	0.000296121913426157	11.338747385259
315645	chr11	11261401	11261600	*	1.39698004478639e-08	5.51243396068742e-07	12.5247384789369
316055	chr11	11485401	11485600	*	7.44256084183036e-06	0.00018134813048588	12.9374454707862
316253	chr11	11596201	11596400	*	1.29034988588465e-23	1.85900598166264e-21	37.0997840045844
316436	chr11	11695801	11696000	*	0.000470042922762822	0.00705223382224659	14.2893250074338
316523	chr11	11770201	11770400	*	0.0041147727933078	0.0421654183482799	13.0441264162194
316616	chr11	11828601	11828800	*	3.11534438582309e-05	0.000655239533131565	17.1254543007134
316675	chr11	11868601	11868800	*	9.66673195508709e-13	6.27043679750128e-11	24.238600033653
316937	chr11	12052601	12052800	*	0.00226948695496913	0.0261980157420853	10.3676403259775
318205	chr11	12703401	12703600	*	0.000348621218603721	0.00546245145593766	11.4042689776922
318578	chr11	12863401	12863600	*	7.05017250565736e-05	0.00135429033661259	12.9204729962442
318902	chr11	13022601	13022800	*	9.67869228065453e-05	0.00179243420294403	10.1070437728985
319375	chr11	13275201	13275400	*	4.70020949543642e-05	0.000944168203158087	10.7608695652174
319526	chr11	13365001	13365200	*	2.78435615412244e-14	2.09242804454161e-12	28.5213620877956
319587	chr11	13417801	13418000	*	2.17538982644843e-13	1.50952578118054e-11	19.4844228657303
319672	chr11	13457001	13457200	*	6.83456837554441e-08	2.43371225293357e-06	23.9718714333051
319690	chr11	13477001	13477200	*	2.58770969645994e-06	6.92539853786693e-05	14.8708308902149
319922	chr11	13651601	13651800	*	1.17253426311319e-09	5.38882267948232e-08	26.5909090909091
319923	chr11	13652001	13652200	*	1.38699522727928e-23	1.99291419512097e-21	37.3369948308271
319924	chr11	13652201	13652400	*	8.588858702956e-08	3.00510491594926e-06	21.707480336922
320018	chr11	13769401	13769600	*	0.00223149583064987	0.0258335147759903	10.0698974836906
320051	chr11	13786001	13786200	*	8.53031459095088e-08	2.98656058830361e-06	10.7808616404308
320113	chr11	13823001	13823200	*	7.00608661581365e-05	0.0013463817284861	13.038769763916
320130	chr11	13849201	13849400	*	0.00268584779401482	0.0300382430706368	12.7925184862984
320188	chr11	13900601	13900800	*	1.17530732607391e-09	5.39958079833324e-08	23.0802939391896
320236	chr11	13922401	13922600	*	9.0776354177173e-05	0.00169334428392702	18.7161674485745
320315	chr11	13969201	13969400	*	1.48677578330309e-26	2.50737630732444e-24	44.3976709418522
320398	chr11	14043201	14043400	*	6.54727216554634e-16	5.61604280377099e-14	28.3412977867203
320794	chr11	14293801	14294000	*	0.00019754879107935	0.00334167640040553	11.4247191011236
321271	chr11	14561801	14562000	*	8.18034780562227e-05	0.00154422998610038	16.8329578371419
321474	chr11	14674601	14674800	*	0.00139793246431209	0.0175919770744399	11.909704203425
321483	chr11	14697601	14697800	*	3.15236077497915e-08	1.18311565099028e-06	24.0199737001102
321537	chr11	14728601	14728800	*	3.552103783178e-06	9.24836831518697e-05	15.7932825337363
321728	chr11	14832801	14833000	*	0.00132895847068053	0.016885157131054	12.0873074101247
322126	chr11	15062201	15062400	*	1.38832212846563e-09	6.31716638451827e-08	13.6887886597938
322237	chr11	15152401	15152600	*	0.00163927338322357	0.0200873830777778	10.3083273213251
322580	chr11	15382801	15383000	*	0.000134991928952477	0.00240067829296055	13.8256720126496
322599	chr11	15401001	15401200	*	0.000584763955594633	0.00847681950149236	12.1661318750847
322638	chr11	15427201	15427400	*	0.000200571279761301	0.00338766357359451	14.0342500636618
322642	chr11	15429001	15429200	*	7.94307285132608e-06	0.000192326166024574	11.7833418497701
322796	chr11	15539001	15539200	*	5.89437533320802e-07	1.77695787921319e-05	15.2512779897761
323108	chr11	15727801	15728000	*	4.55133907059232e-10	2.20074118522982e-08	21.6803760282021
323261	chr11	15804801	15805000	*	1.79794100364387e-10	9.13933240754427e-09	17.0717030042124
323327	chr11	15859801	15860000	*	2.18074933720298e-08	8.36919222657739e-07	16.3854274835583
323362	chr11	15885201	15885400	*	0.000115134800365113	0.00208843978127604	16.6118809078184
323488	chr11	15985001	15985200	*	1.59480110314132e-08	6.23745288939926e-07	19.6307777529215
323660	chr11	16144001	16144200	*	1.9502074793936e-05	0.000431687802988577	11.1234014476723
323688	chr11	16158401	16158600	*	0.000111850308719691	0.00203456982102645	12.9702310723716
323726	chr11	16185201	16185400	*	0.000290015298366483	0.00466327880388308	13.2482554249116
323893	chr11	16293601	16293800	*	0.0011867200007736	0.0153696874189697	11.7470132447803
324010	chr11	16362401	16362600	*	7.42049260240909e-09	3.05021295665793e-07	24.0180616451803
324284	chr11	16534801	16535000	*	0.000207032219988807	0.00348112648191647	11.1288373217307
324336	chr11	16587001	16587200	*	2.61477502210773e-16	2.31917193605409e-14	31.3977518239033
324436	chr11	16677201	16677400	*	6.44929098599142e-08	2.30668206012417e-06	18.0409187800068
325020	chr11	17151801	17152000	*	0.000752638958651939	0.0104848891814069	12.9816878980892
325127	chr11	17255201	17255400	*	7.34399055453037e-07	2.17841996728767e-05	18.1921500182652
325150	chr11	17275601	17275800	*	4.85463584761743e-05	0.000972289213034195	10.3740573152338
325343	chr11	17474601	17474800	*	3.87204372339011e-05	0.000796059905398333	11.9301557338367
325344	chr11	17476601	17476800	*	0.000316982905344172	0.00503306906326361	14.1148806909677
325364	chr11	17490801	17491000	*	0.000909685828621403	0.0123103792179278	13.2477678571429
325398	chr11	17512601	17512800	*	0.00127329615181343	0.0162777330590719	12.9474485910129
325475	chr11	17578201	17578400	*	7.14273022409829e-21	8.76687125551525e-19	38.4597665847666
325836	chr11	17836401	17836600	*	4.85967500715601e-27	8.38813866590815e-25	25.781198820832
326000	chr11	17956201	17956400	*	5.12292098913407e-06	0.000129209231247205	15.7275541795666
326091	chr11	18025601	18025800	*	0.00012301909686298	0.00221393894529809	13.0787037037037
326128	chr11	18057801	18058000	*	0.00105427971354844	0.0139383684131978	11.9754149702474
326200	chr11	18153001	18153200	*	1.09722659616387e-11	6.40414435890122e-10	19.6433002886512
326220	chr11	18180601	18180800	*	8.50251256130889e-07	2.49528127156828e-05	16.3197632894603
326230	chr11	18200401	18200600	*	0.00119989776484504	0.0155104352929493	13.7963521254145
326258	chr11	18229601	18229800	*	0.000428430253260088	0.00651988581547035	15.1587443946188
326329	chr11	18318001	18318200	*	7.83839989035943e-09	3.20609684314353e-07	19.3870192307692
326404	chr11	18402801	18403000	*	2.56784987128929e-13	1.76894865357357e-11	28.1600084548721
326438	chr11	18451201	18451400	*	0.00348755514503476	0.0370170320101643	11.2033064109036
326536	chr11	18546001	18546200	*	2.16436566561051e-11	1.2237216310723e-09	26.8161601186064
326546	chr11	18552601	18552800	*	0.000123725133809428	0.00222416903566584	12.2134840665192
326634	chr11	18610001	18610200	*	0.000782463797109249	0.0108397959842699	10.2607761926676
326823	chr11	18777201	18777400	*	0.00376541537431643	0.0392997285806633	11.4472030169705
326852	chr11	18822201	18822400	*	3.38777929120138e-06	8.85261036186911e-05	17.1044839255499
326928	chr11	18914201	18914400	*	8.59347281026833e-13	5.60801100205847e-11	28.6654135338346
326948	chr11	18940201	18940400	*	4.19725530808036e-05	0.000854982542973676	16.4646464646465
327015	chr11	19008401	19008600	*	7.16448472908003e-11	3.8114644815939e-09	21.5997961017881
327103	chr11	19076801	19077000	*	2.25173704562988e-05	0.000490010194390763	16.1277457050841
327378	chr11	19309801	19310000	*	0.00398524261531984	0.0411353595999445	12.1865670083721
327380	chr11	19313001	19313200	*	0.000315081965344092	0.00500657420686524	13.1330625895843
327401	chr11	19342601	19342800	*	3.45991687015354e-08	1.29045514567067e-06	11.5482876781768
327402	chr11	19344401	19344600	*	1.40851952724643e-06	3.97385764045651e-05	18.9380973442818
327428	chr11	19384801	19385000	*	4.6384581419859e-05	0.000933271429370681	14.2693930542032
327541	chr11	19497401	19497600	*	0.0013378027867092	0.0169768459600731	11.2437645493848
327551	chr11	19503401	19503600	*	4.0899713822304e-05	0.000835867414902426	13.1615220751013
327573	chr11	19517201	19517400	*	6.32263079056353e-11	3.38588963667239e-09	22.5537430885356
327574	chr11	19517401	19517600	*	4.04107100032925e-07	1.25704754921731e-05	23.6632270168856
327691	chr11	19619601	19619800	*	6.80587095293826e-06	0.000167144460785505	11.2629171852838
327749	chr11	19683201	19683400	*	0.00126322164087053	0.0161738841023365	10.2880658436214
327888	chr11	19818401	19818600	*	9.93691663212274e-05	0.00183332447905439	12.4023520722666
328080	chr11	19994201	19994400	*	3.33017352191987e-18	3.40164745150951e-16	23.504275004828
328114	chr11	20031001	20031200	*	8.06372483676429e-09	3.29284438257245e-07	19.2371403661726
328285	chr11	20283601	20283800	*	2.34529038395494e-07	7.6240895275226e-06	10.8433261768864
328297	chr11	20306201	20306400	*	1.06687313006065e-06	3.07902603370146e-05	20.3412537446737
328391	chr11	20398201	20398400	*	4.18992045307738e-17	3.93541977771652e-15	31.7970379997948
328618	chr11	20590801	20591000	*	1.4767570956624e-06	4.14611435209608e-05	17.2093226256983
328640	chr11	20604801	20605000	*	2.10986988744077e-05	0.000462821231571721	12.0036703370037
328650	chr11	20610601	20610800	*	1.83986842393574e-07	6.08010199273875e-06	16.931642082305
328769	chr11	20683001	20683200	*	0.000221591065745374	0.00369253212704446	10.6357096141269
328804	chr11	20711201	20711400	*	0.00057917076012468	0.00840855883782474	14.137323943662
329152	chr11	20981601	20981800	*	1.04108365205114e-08	4.18469403763033e-07	10.7723325062035
329334	chr11	21093801	21094000	*	6.61454721546415e-22	8.6541322459707e-20	35.9948569591771
329386	chr11	21117601	21117800	*	1.47117361190675e-06	4.13292512588255e-05	22.3766568483063
329484	chr11	21217801	21218000	*	8.97070601616796e-05	0.00167589430059361	13.8836772983114
329489	chr11	21240601	21240800	*	0.000219438847689353	0.00366119724435876	10.1657824933687
329547	chr11	21306801	21307000	*	1.88241014875809e-05	0.000418230868401839	16.6448789360009
329742	chr11	21450001	21450200	*	5.1135803132824e-09	2.15118302153079e-07	12.7504454099334
329744	chr11	21450401	21450600	*	0.000741890342778901	0.0103573244875069	10.9346823594191
329753	chr11	21458601	21458800	*	1.79498592258808e-11	1.02328722346745e-09	26.7164916974438
329845	chr11	21568601	21568800	*	0.0001459283082421	0.00256972516707101	16.1485934245564
329877	chr11	21602601	21602800	*	1.34550043318335e-07	4.55076191290555e-06	11.7949327234384
330022	chr11	21721801	21722000	*	0.00295571294150119	0.0324292735893639	11.758389261745
330033	chr11	21742801	21743000	*	8.50245128616035e-10	3.96764151117181e-08	24.2171380021847
330167	chr11	21883401	21883600	*	0.00139192868702011	0.0175370477924415	10.5161704861855
330177	chr11	21907001	21907200	*	1.26958782574259e-09	5.80303571161437e-08	20.9856702825767
330294	chr11	22049401	22049600	*	0.000413400338927748	0.00632390412792644	10.5736301369863
330313	chr11	22065201	22065400	*	1.27952271887399e-06	3.64234037319484e-05	15.1990373614234
330444	chr11	22162201	22162400	*	0.000149894907839084	0.0026314051794652	13.7174910759816
330516	chr11	22276601	22276800	*	0.00133513812673739	0.016951681343857	10.1526133441027
330698	chr11	22551801	22552000	*	1.7109705501475e-07	5.68552381499636e-06	13.9010439010439
330771	chr11	22622401	22622600	*	7.60590595597393e-05	0.00144905564396236	18.3318349815203
330774	chr11	22631801	22632000	*	0.00404355751783213	0.0416057731167515	12.5835140038051
330794	chr11	22673401	22673600	*	1.31230391654453e-14	1.01521542062667e-12	18.8995792813297
330830	chr11	22712801	22713000	*	0.000195524844505936	0.00331159848228599	10.8715206028929
330955	chr11	22848201	22848400	*	0.00155919498396979	0.0192748795774188	10.2352719744024
330972	chr11	22875801	22876000	*	4.71268806888369e-10	2.27501648532419e-08	24.2703679056945
331060	chr11	22992001	22992200	*	6.51638368678565e-06	0.000160681908871128	16.7265991064618
331077	chr11	22999201	22999400	*	0.000144767722667143	0.00255081618045162	17.6575203252032
331308	chr11	23192001	23192200	*	1.37027989431772e-08	5.4143454610161e-07	14.8831985624438
331386	chr11	23247601	23247800	*	1.2393835235201e-06	3.53523804270428e-05	18.0044384240712
331560	chr11	23445601	23445800	*	0.0029922262293787	0.032750506253232	13.3781418238267
331561	chr11	23446001	23446200	*	6.83812429981182e-06	0.000167821829459309	12.3380081661637
331963	chr11	23851801	23852000	*	6.30529330215532e-05	0.00122584430028598	10.4631360332295
332040	chr11	23957201	23957400	*	0.00445756729728125	0.044896872358237	14.0617862723885
332114	chr11	24035801	24036000	*	0.000384817011441702	0.00594431665739292	10.6563750229724
332239	chr11	24134801	24135000	*	1.08700135740568e-15	9.18024579576346e-14	15.7161227539707
332303	chr11	24183201	24183400	*	0.000605532775331224	0.0087246831381468	13.809587934285
332330	chr11	24216001	24216200	*	0.00489991609028561	0.0483269174819727	12.9071369523285
332355	chr11	24247601	24247800	*	4.49312133294394e-07	1.38765205947243e-05	12.4257987060628
332448	chr11	24311401	24311600	*	4.60977210534916e-05	0.000928482051621546	14.0697004608295
332452	chr11	24315001	24315200	*	1.42313547989633e-10	7.3064884957275e-09	21.6710496295496
332524	chr11	24366201	24366400	*	8.28873900913798e-05	0.00156268391620611	14.970214970215
332550	chr11	24402601	24402800	*	0.00259704694208268	0.0292077787687318	11.5369844074046
332672	chr11	24498601	24498800	*	5.49295467361031e-08	1.98639058721163e-06	13.3403831962893
